,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
10,,,,,,,,,
11,Starbucks K-Cup Coffee Pods—Medium Roast Coffee—Decaf House Blend—100% Arabica—6 boxes (60 pods total),$41.99,n/a,4.8 out of 5,6.0,3.0,"It’s deceptively simple. A blend of fine Latin American beans roasted to a glistening, dark chestnut color. Loaded with flavor, balancing tastes of toffee and cocoa, and just a touch of sweetness from the roast. This coffee is our beginning, the very first blend we ever created for you back in 1971. And this one blend set the course for the way our master blenders and roasters work even today. A true reflection of us and a delicious cup of coffee, period. It all starts from here. Nestlé uses Starbucks trademarks under license.",92.0,0.0
12,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 10.5 Ounce (Pack of 12)",$20.99,n/a,4.8 out of 5,3.0,0.0,"Some people are impossible to please. As soon as they get what they thought they wanted they always want more. Our team riders and Monster Girls are no different they’ve been dropping some hints lately. They’ve been asking us for a new Monster drink. A little less sweet, lighter-tasting, but with a full load of our Monster energy blend. Sure, white is the new black. We went all out: Monster Energy Zero Ultra. Unleash the Ultra Beast.",76.0,1.0
13,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 10.5 Ounce (Pack of 12)",$20.99,n/a,4.8 out of 5,3.0,0.0,"Some people are impossible to please. As soon as they get what they thought they wanted they always want more. Our team riders and Monster Girls are no different they’ve been dropping some hints lately. They’ve been asking us for a new Monster drink. A little less sweet, lighter-tasting, but with a full load of our Monster energy blend. Sure, white is the new black. We went all out: Monster Energy Zero Ultra. Unleash the Ultra Beast.",76.0,1.0
14,,,,,,,,,
15,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 10.5 Ounce (Pack of 12)",$20.99,n/a,4.8 out of 5,3.0,0.0,"Some people are impossible to please. As soon as they get what they thought they wanted they always want more. Our team riders and Monster Girls are no different they’ve been dropping some hints lately. They’ve been asking us for a new Monster drink. A little less sweet, lighter-tasting, but with a full load of our Monster energy blend. Sure, white is the new black. We went all out: Monster Energy Zero Ultra. Unleash the Ultra Beast.",76.0,1.0
16,"Lavazza Dek Whole Bean Coffee Blend, Decaffeinated Dark Espresso Roast, 1.1-Pound Bag , Authentic Italian, Blended and roasted in Italy, Creamy with smooth flavor and exceptional aroma",$14.99,n/a,4.6 out of 5,6.0,6.0,It’s no accident that Lavazza is Italy’s favorite coffee. Four generations of the Lavazza family have dedicated over 120 years to finding the best blends of coffee beans from all over the world to provide you the authentic Italian experience. The Lavazza Dek decaffeinated whole bean coffee blend is no exception. A mix of Brazilian and Vietnamese Arabica and Robusta varieties creates a fully-rounded dark espresso roast. You’ll notice the exceptional fragrance and smoothness with every creamy sip. This blend is best used with Espresso machine. Enjoy a true taste of Italy that is uniquely Lavazza.,95.0,0.0
17,"Lavazza Dek Whole Bean Coffee Blend, Decaffeinated Dark Espresso Roast, 1.1-Pound Bag , Authentic Italian, Blended and roasted in Italy, Creamy with smooth flavor and exceptional aroma",$14.99,n/a,4.6 out of 5,6.0,6.0,It’s no accident that Lavazza is Italy’s favorite coffee. Four generations of the Lavazza family have dedicated over 120 years to finding the best blends of coffee beans from all over the world to provide you the authentic Italian experience. The Lavazza Dek decaffeinated whole bean coffee blend is no exception. A mix of Brazilian and Vietnamese Arabica and Robusta varieties creates a fully-rounded dark espresso roast. You’ll notice the exceptional fragrance and smoothness with every creamy sip. This blend is best used with Espresso machine. Enjoy a true taste of Italy that is uniquely Lavazza.,95.0,0.0
18,,,,,,,,,
19,"Lavazza Dek Whole Bean Coffee Blend, Decaffeinated Dark Espresso Roast, 1.1-Pound Bag , Authentic Italian, Blended and roasted in Italy, Creamy with smooth flavor and exceptional aroma",$14.99,n/a,4.6 out of 5,6.0,6.0,It’s no accident that Lavazza is Italy’s favorite coffee. Four generations of the Lavazza family have dedicated over 120 years to finding the best blends of coffee beans from all over the world to provide you the authentic Italian experience. The Lavazza Dek decaffeinated whole bean coffee blend is no exception. A mix of Brazilian and Vietnamese Arabica and Robusta varieties creates a fully-rounded dark espresso roast. You’ll notice the exceptional fragrance and smoothness with every creamy sip. This blend is best used with Espresso machine. Enjoy a true taste of Italy that is uniquely Lavazza.,95.0,0.0
20,"BODYARMOR Sports Drink Sports Beverage, Berry Lemonade, Natural Flavors With Vitamins, Potassium-Packed Electrolytes, No Preservatives, Perfect For Athletes, 16 Fl Oz (Pack of 12)",$21.36,n/a,4.8 out of 5,5.0,4.0,"BODYARMOR is the sports drink for today’s athlete, providing Superior Hydration by combining natural flavors & sweeteners, no colors from artificial sources and potassium-packed electrolytes.",24.0,0.0
21,"BODYARMOR Sports Drink Sports Beverage, Berry Lemonade, Natural Flavors With Vitamins, Potassium-Packed Electrolytes, No Preservatives, Perfect For Athletes, 16 Fl Oz (Pack of 12)",$21.36,n/a,4.8 out of 5,5.0,4.0,"BODYARMOR is the sports drink for today’s athlete, providing Superior Hydration by combining natural flavors & sweeteners, no colors from artificial sources and potassium-packed electrolytes.",24.0,0.0
22,,,,,,,,,
23,"BODYARMOR Sports Drink Sports Beverage, Berry Lemonade, Natural Flavors With Vitamins, Potassium-Packed Electrolytes, No Preservatives, Perfect For Athletes, 16 Fl Oz (Pack of 12)",$21.36,n/a,4.8 out of 5,5.0,4.0,"BODYARMOR is the sports drink for today’s athlete, providing Superior Hydration by combining natural flavors & sweeteners, no colors from artificial sources and potassium-packed electrolytes.",24.0,0.0
