,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
10,,,,,,,,,
11,LOL Surprise Present Surprise™ Series 3 Birthday Month Theme with 8 Surprises (2 Sticker Sheets),"LOL Surprise Remix Rock Dolls Lil Sisters with 7 Surprises Including Instrument - Collectible Doll Toy, Gift for Kids, Toys for Girls and Boys Ages 4 5 6 7+ Years Old, Multi color",n/a,4.7 out of 5,6.0,3.0,"Unbox 8 surprises and the perfect gift or glittery party favor for any occasion with LOL Surprise Present Surprise™ Series 3! Each comes already comes already wrapped in a unique, gift bag package with a bow on top for an all new unboxing experience. Unbox to reveal a fierce, fashionable doll with glitter and shimmer details on outfits and hair! What's your birthday month? Each all-new adorable character is inspired by an activity specific to their month from her fashion to her accessories. Will you find your birthday month? Feed doll with the bottle or bathe your doll to reveal a water surprise, including color change. Each surprise doll also includes birthday month themed accessories and a secret message. Collect all 12 LOL Surprise Present Surprise™ Series 3 dolls! LOL Surprise collectible dolls with stylish hair, fun to dress outfits and many detailed accessory pieces make a perfect toy and playset for kids including 4 to 7 year olds and up girls and boys for imaginative pretend play! As birthday gifts and gift for any special occasion, dolls provide hours of social play with siblings and friends! From MGA Entertainment, creators of LOL Surprise fashion and collectible dolls, Rainbow High fashion dolls, Na Na Na Surprise dolls, Bratz fashion dolls, MGA's Dream Ella fashion dolls, MGA's Glitter Babyz baby dolls, Lalaloopsy, Poopsie Surprise girls dolls, Baby born Surprise Baby Dolls and Collectibles, Little Tikes kids toys and many other favorite brands.",240.0,2.0
12,"Aqua Original 4-in-1 Monterey Hammock Pool Float & Water Hammock – Multi-Purpose, Inflatable Pool Floats for Adults – Patented Thick, Non-Stick PVC Material – Navy",$12.99,n/a,4.5 out of 5,6.0,6.0,"If there's one thing to take seriously, it's leisure time. That's why the Aqua Leisure 4 in 1 Inflatable Monterey Hammock Pool Float Chair is here make sure you maximize your relaxation at the beach, the pool, the lake, or river. Made from lightweight and durable performance fabric, the inflatable pool lounger is built to withstand sun and mildew while also being soft on the skin. The headrest and footrest come padded with removable pillows, united by a mesh hammock sling. Drift on you back using the piece as a hammock or fold it into an exercise saddle, chair, or drifter as you please. Quick valves allow you to inflated and deflate the beach floating hammock seat quickly, allowing you more time in the water. Fold it up while inflated for quick under-arm transport or use the included carry bag for deflated storage and transport.",144.0,0.0
13,"Aqua Original 4-in-1 Monterey Hammock Pool Float & Water Hammock – Multi-Purpose, Inflatable Pool Floats for Adults – Patented Thick, Non-Stick PVC Material – Navy",$12.99,n/a,4.5 out of 5,6.0,6.0,"If there's one thing to take seriously, it's leisure time. That's why the Aqua Leisure 4 in 1 Inflatable Monterey Hammock Pool Float Chair is here make sure you maximize your relaxation at the beach, the pool, the lake, or river. Made from lightweight and durable performance fabric, the inflatable pool lounger is built to withstand sun and mildew while also being soft on the skin. The headrest and footrest come padded with removable pillows, united by a mesh hammock sling. Drift on you back using the piece as a hammock or fold it into an exercise saddle, chair, or drifter as you please. Quick valves allow you to inflated and deflate the beach floating hammock seat quickly, allowing you more time in the water. Fold it up while inflated for quick under-arm transport or use the included carry bag for deflated storage and transport.",144.0,0.0
14,,,,,,,,,
15,"Aqua Original 4-in-1 Monterey Hammock Pool Float & Water Hammock – Multi-Purpose, Inflatable Pool Floats for Adults – Patented Thick, Non-Stick PVC Material – Navy",$12.99,n/a,4.5 out of 5,6.0,6.0,"If there's one thing to take seriously, it's leisure time. That's why the Aqua Leisure 4 in 1 Inflatable Monterey Hammock Pool Float Chair is here make sure you maximize your relaxation at the beach, the pool, the lake, or river. Made from lightweight and durable performance fabric, the inflatable pool lounger is built to withstand sun and mildew while also being soft on the skin. The headrest and footrest come padded with removable pillows, united by a mesh hammock sling. Drift on you back using the piece as a hammock or fold it into an exercise saddle, chair, or drifter as you please. Quick valves allow you to inflated and deflate the beach floating hammock seat quickly, allowing you more time in the water. Fold it up while inflated for quick under-arm transport or use the included carry bag for deflated storage and transport.",144.0,0.0
16,"Crayola 68-4012 Colored Pencils, 12-Count, Pack of 2, Assorted Colors",$7.22,n/a,4.8 out of 5,2.0,0.0,"Indications: Crayola colored non-toxic pencils, longandnbsp; it comes pre-sharpened and ready for all of your coloring needs. This item is a school supply standard. These pencils are great for detailed coloring. The selection consists of 12 vivid colors: Red, red-orange, Orange, Yellow, yellow-green, Green, sky blue, blue, Violet, light Brown, brown and black. Each pencil measures 7 long sharpened and is made from strong reforested wood. These pencils are recommended for children ages 8 an",74.0,1.0
17,"Crayola 68-4012 Colored Pencils, 12-Count, Pack of 2, Assorted Colors",$7.22,n/a,4.8 out of 5,2.0,0.0,"Indications: Crayola colored non-toxic pencils, longandnbsp; it comes pre-sharpened and ready for all of your coloring needs. This item is a school supply standard. These pencils are great for detailed coloring. The selection consists of 12 vivid colors: Red, red-orange, Orange, Yellow, yellow-green, Green, sky blue, blue, Violet, light Brown, brown and black. Each pencil measures 7 long sharpened and is made from strong reforested wood. These pencils are recommended for children ages 8 an",74.0,1.0
18,,,,,,,,,
19,"Crayola 68-4012 Colored Pencils, 12-Count, Pack of 2, Assorted Colors",$7.22,n/a,4.8 out of 5,2.0,0.0,"Indications: Crayola colored non-toxic pencils, longandnbsp; it comes pre-sharpened and ready for all of your coloring needs. This item is a school supply standard. These pencils are great for detailed coloring. The selection consists of 12 vivid colors: Red, red-orange, Orange, Yellow, yellow-green, Green, sky blue, blue, Violet, light Brown, brown and black. Each pencil measures 7 long sharpened and is made from strong reforested wood. These pencils are recommended for children ages 8 an",74.0,1.0
